,project,module,commit,path_test,test_name,path_src,class_name,mutation,no_mutations,line_coverage,AssertionRoulette,EagerTest,LazyTest,MysteryGuest,SensitiveEquality,ResourceOptimism,ForTestersOnly,IndirectTesting,LOC_prod,HALSTEAD_prod,RFC_prod,CBO_prod,MPC_prod,IFC_prod,DAC_prod,DAC2_prod,LCOM1_prod,LCOM2_prod,LCOM3_prod,LCOM4_prod,CONNECTIVITY_prod,LCOM5_prod,COH_prod,TCC_prod,LCC_prod,ICH_prod,WCM_prod,NOA_prod,NOPA_prod,NOP_prod,McCABE_prod,LOC_test,HALSTEAD_test,RFC_test,CBO_test,MPC_test,IFC_test,DAC_test,DAC2_test,LCOM1_test,LCOM2_test,LCOM3_test,LCOM4_test,CONNECTIVITY_test,LCOM5_test,COH_test,TCC_test,LCC_test,ICH_test,WCM_test,NOA_test,NOPA_test,NOP_test,McCABE_test,csm_CDSBP,csm_CC,csm_FD,csm_Blob,csm_SC,csm_MC,csm_LM,csm_FE,prod_readability,test_readability
24,spring-ws,spring-ws-test,a7e5aeb68c9e5dffe7a21069ad2d1d0330c00c60,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-test/src/test/java/org/springframework/ws/test/client/ErrorResponseCreatorTest.java,org.springframework.ws.test.client.ErrorResponseCreatorTest,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-test/src/main/java/org/springframework/ws/test/client/ErrorResponseCreator.java,org.springframework.ws.test.client.ErrorResponseCreator,1.0,4.0,1.0,True,True,False,False,False,False,True,False,51,209.73349691841702,3,4,0,0,1,1,2,1,1,1,-1.0,1,0.6666666666666666,0,0,0.0,3,1,0,1,6,34,67.00084996770707,4,3,3,3,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,2,False,False,False,False,False,False,False,False,0.7870856523513794,0.669205367565155
25,spring-ws,spring-ws-test,a7e5aeb68c9e5dffe7a21069ad2d1d0330c00c60,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-test/src/test/java/org/springframework/ws/test/client/ExceptionResponseCreatorTest.java,org.springframework.ws.test.client.ExceptionResponseCreatorTest,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-test/src/main/java/org/springframework/ws/test/client/ExceptionResponseCreator.java,org.springframework.ws.test.client.ExceptionResponseCreator,0.6,10.0,1.0,False,False,False,False,False,False,True,False,55,267.9273808501677,3,4,0,0,1,1,0,0,3,3,1.0,0,1.0,0,0,0.0,3,1,0,1,6,38,76.57282792978191,4,2,2,2,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,4,False,False,False,False,False,False,False,False,0.6756650010744729,0.6454426050186157
26,spring-ws,spring-ws-test,a7e5aeb68c9e5dffe7a21069ad2d1d0330c00c60,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-test/src/test/java/org/springframework/ws/test/client/MockSenderConnectionTest.java,org.springframework.ws.test.client.MockSenderConnectionTest,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-test/src/main/java/org/springframework/ws/test/client/MockSenderConnection.java,org.springframework.ws.test.client.MockSenderConnection,0.4677419354838709,62.0,0.3333333333333333,True,True,False,False,False,False,False,False,123,651.8050746317713,20,8,10,10,4,4,24,3,21,22,0.3611111111111111,2,0.4,0,0,0.0,10,4,0,4,27,54,135.9779847945977,18,6,15,15,0,0,3,3,0,0,-2.0,0,0.0,0,0,0.0,3,0,0,0,6,False,False,False,False,False,False,False,False,0.7499387919902801,0.6226545770963033
27,spring-ws,spring-ws-test,a7e5aeb68c9e5dffe7a21069ad2d1d0330c00c60,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-test/src/test/java/org/springframework/ws/test/client/MockWebServiceServerTest.java,org.springframework.ws.test.client.MockWebServiceServerTest,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-test/src/main/java/org/springframework/ws/test/client/MockWebServiceServer.java,org.springframework.ws.test.client.MockWebServiceServer,0.8648648648648649,37.0,0.92,True,True,False,False,True,False,False,False,185,1976.5684013707755,19,5,12,12,1,1,11,1,10,13,0.4666666666666667,2,0.7142857142857143,0,0,0.0,7,1,0,1,18,311,953.928266693364,130,30,106,106,2,2,23,0,253,253,0.9090909090909092,4,0.8333333333333334,0,0,0.0,24,2,0,2,57,False,False,False,False,False,False,False,False,0.8147740278925214,0.4845023769885302
28,spring-ws,spring-ws-test,a7e5aeb68c9e5dffe7a21069ad2d1d0330c00c60,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-test/src/test/java/org/springframework/ws/test/support/MockStrategiesHelperTest.java,org.springframework.ws.test.support.MockStrategiesHelperTest,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-test/src/main/java/org/springframework/ws/test/support/MockStrategiesHelper.java,org.springframework.ws.test.support.MockStrategiesHelper,0.6419753086419753,81.0,0.6571428571428571,True,True,False,False,False,False,False,False,127,1022.9745206321013,25,11,21,21,2,2,0,0,6,6,1.0,1,0.75,0,0,0.0,4,2,0,2,14,74,158.26108800469245,13,5,9,9,0,0,6,6,0,0,-1.0,0,0.0,0,0,0.0,4,0,0,0,4,False,False,False,False,False,True,False,True,0.6952604055404663,0.63542839884758
29,spring-ws,spring-ws-test,a7e5aeb68c9e5dffe7a21069ad2d1d0330c00c60,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-test/src/test/java/org/springframework/ws/test/support/matcher/XPathExpectationsHelperTest.java,org.springframework.ws.test.support.matcher.XPathExpectationsHelperTest,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-test/src/main/java/org/springframework/ws/test/support/matcher/XPathExpectationsHelper.java,org.springframework.ws.test.support.matcher.XPathExpectationsHelper,0.6,55.0,0.7727272727272727,True,True,False,False,False,False,False,False,147,838.8599159231154,63,12,49,49,3,3,25,0,66,79,0.8461538461538461,3,0.5714285714285714,0,0,0.0,14,3,0,3,47,217,367.8430422858268,125,8,113,113,0,0,66,66,0,0,-0.2,0,0.0,0,0,0.0,12,0,0,0,30,False,False,False,False,False,True,False,False,0.5929519278662545,0.1992652261008819
30,spring-ws,spring-ws-test,a7e5aeb68c9e5dffe7a21069ad2d1d0330c00c60,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-test/src/test/java/org/springframework/ws/test/support/matcher/SoapEnvelopeDiffMatcherTest.java,org.springframework.ws.test.support.matcher.SoapEnvelopeDiffMatcherTest,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-test/src/main/java/org/springframework/ws/test/support/matcher/SoapEnvelopeDiffMatcher.java,org.springframework.ws.test.support.matcher.SoapEnvelopeDiffMatcher,0.5333333333333333,30.0,0.8333333333333334,False,False,False,False,False,False,False,False,76,410.86387496402085,13,12,10,10,2,2,2,1,1,2,0.0,2,0.5,0,0,0.0,3,2,0,2,9,76,267.59822768018483,26,7,24,24,0,0,1,1,0,1,0.0,0,0.0,0,0,0.0,2,0,0,0,8,False,False,False,False,False,True,False,False,0.6729664206504822,0.04003849625587464
31,spring-ws,spring-ws-test,a7e5aeb68c9e5dffe7a21069ad2d1d0330c00c60,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-test/src/test/java/org/springframework/ws/test/support/matcher/PayloadDiffMatcherTest.java,org.springframework.ws.test.support.matcher.PayloadDiffMatcherTest,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-test/src/main/java/org/springframework/ws/test/support/matcher/PayloadDiffMatcher.java,org.springframework.ws.test.support.matcher.PayloadDiffMatcher,0.625,32.0,0.8333333333333334,False,True,False,False,False,False,False,False,76,438.08351671613286,13,9,9,9,2,2,5,4,1,3,0.0,3,0.375,0,0,0.0,4,2,0,2,12,66,194.0812105567847,21,7,18,18,0,0,3,3,0,1,-1.0,0,0.0,0,0,0.0,3,0,0,0,9,False,False,False,False,False,False,False,False,0.6992384046316147,0.3829593161741893
32,spring-ws,spring-ws-test,a7e5aeb68c9e5dffe7a21069ad2d1d0330c00c60,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-test/src/test/java/org/springframework/ws/test/support/matcher/SoapHeaderMatcherTest.java,org.springframework.ws.test.support.matcher.SoapHeaderMatcherTest,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-test/src/main/java/org/springframework/ws/test/support/matcher/SoapHeaderMatcher.java,org.springframework.ws.test.support.matcher.SoapHeaderMatcher,0.5974025974025974,77.0,0.9444444444444444,False,False,False,False,False,False,False,True,69,468.3606018369115,12,8,10,10,1,1,0,0,1,1,0.0,0,1.0,0,0,0.0,2,1,0,1,7,70,180.3074208778035,14,9,10,10,2,2,0,0,6,6,1.0,1,0.75,0,0,0.0,4,2,0,2,9,False,False,False,False,False,False,False,False,0.5588053315877914,0.6332384943962097
33,spring-ws,spring-ws-test,a7e5aeb68c9e5dffe7a21069ad2d1d0330c00c60,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-test/src/test/java/org/springframework/ws/test/support/matcher/SchemaValidatingMatcherTest.java,org.springframework.ws.test.support.matcher.SchemaValidatingMatcherTest,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-test/src/main/java/org/springframework/ws/test/support/matcher/SchemaValidatingMatcher.java,org.springframework.ws.test.support.matcher.SchemaValidatingMatcher,0.8076923076923077,52.0,1.0,False,False,False,False,False,False,False,False,66,457.7698508467117,10,10,8,8,1,1,0,0,1,1,0.0,0,1.0,0,0,0.0,2,1,0,1,7,132,255.07816244605988,48,8,41,41,4,2,0,0,21,21,1.0,1,0.6785714285714286,0,0,0.0,7,4,0,4,20,False,False,False,False,False,False,False,False,0.5024048388004303,0.5742122871535165
34,spring-ws,spring-ws-test,a7e5aeb68c9e5dffe7a21069ad2d1d0330c00c60,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-test/src/test/java/org/springframework/ws/test/server/WebServiceMessageMatcherAdapterTest.java,org.springframework.ws.test.server.WebServiceMessageMatcherAdapterTest,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-test/src/main/java/org/springframework/ws/test/client/WebServiceMessageMatcherAdapter.java,org.springframework.ws.test.client.WebServiceMessageMatcherAdapter,0.0,3.0,0.0,False,False,False,False,False,False,False,True,45,203.92777161836932,4,5,2,2,1,1,0,0,1,1,0.0,0,1.0,0,0,0.0,2,1,0,1,3,57,157.71915545052866,6,6,4,4,3,3,0,0,1,1,0.0,0,1.0,0,0,0.0,2,3,0,3,6,False,False,False,False,False,False,False,False,0.6852238476276398,0.7955330908298492
35,spring-ws,spring-ws-test,a7e5aeb68c9e5dffe7a21069ad2d1d0330c00c60,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-test/src/test/java/org/springframework/ws/test/server/MockWebServiceClientTest.java,org.springframework.ws.test.server.MockWebServiceClientTest,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-test/src/main/java/org/springframework/ws/test/server/MockWebServiceClient.java,org.springframework.ws.test.server.MockWebServiceClient,0.25,24.0,0.56,True,True,False,False,False,False,False,False,221,2064.4021113434524,13,14,9,9,3,3,0,0,6,6,1.0,0,0.75,0,0,0.0,4,3,0,3,8,48,93.4668953250859,9,5,7,7,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,4,False,False,False,False,False,True,False,False,0.7393300235271454,0.5636130720376968
36,spring-ws,spring-ws-core,a7e5aeb68c9e5dffe7a21069ad2d1d0330c00c60,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-core/src/test/java/org/springframework/ws/client/core/WebServiceTemplateTest.java,org.springframework.ws.client.core.WebServiceTemplateTest,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-core/src/main/java/org/springframework/ws/client/core/WebServiceTemplate.java,org.springframework.ws.client.core.WebServiceTemplate,0.4841463414634146,820.0,0.6729857819905213,True,True,False,False,False,False,False,False,869,7264.591844852303,190,40,136,136,10,8,1379,1327,52,121,0.04934687953555878,5,0.057407407407407414,0,0,0.0,54,10,1,7,185,504,1458.5561393688645,292,23,267,267,3,3,69,0,231,231,0.75,3,0.76,0,0,0.0,25,3,0,3,78,False,False,False,True,False,True,False,True,0.6711537943317972,0.4748838472366333
37,spring-ws,spring-ws-core,a7e5aeb68c9e5dffe7a21069ad2d1d0330c00c60,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-core/src/test/java/org/springframework/ws/client/core/SimpleFaultMessageResolverTest.java,org.springframework.ws.client.core.SimpleFaultMessageResolverTest,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-core/src/main/java/org/springframework/ws/client/core/SimpleFaultMessageResolver.java,org.springframework.ws.client.core.SimpleFaultMessageResolver,0.375,16.0,0.75,False,False,False,False,False,False,True,False,42,250.46322903802968,1,3,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,4,55,169.26430620462514,12,6,10,10,1,1,0,0,1,1,0.0,0,1.0,0,0,0.0,2,1,0,1,7,False,False,False,False,False,False,False,False,0.7355151772499084,0.7489527761936188
38,spring-ws,spring-ws-core,a7e5aeb68c9e5dffe7a21069ad2d1d0330c00c60,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-core/src/test/java/org/springframework/ws/client/support/interceptor/ClientInterceptorAdapterTest.java,org.springframework.ws.client.support.interceptor.ClientInterceptorAdapterTest,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-core/src/main/java/org/springframework/ws/client/support/interceptor/ClientInterceptorAdapter.java,org.springframework.ws.client.support.interceptor.ClientInterceptorAdapter,0.75,24.0,1.0,True,True,False,False,False,False,True,False,60,283.9188769669726,4,4,0,0,1,1,6,6,0,0,-1.0,4,0.0,0,0,0.0,4,1,0,0,11,97,388.5536129456742,15,6,13,13,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,2,False,False,False,False,False,False,False,False,0.7178805023431778,0.7314995750784874
39,spring-ws,spring-ws-core,a7e5aeb68c9e5dffe7a21069ad2d1d0330c00c60,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-core/src/test/java/org/springframework/ws/client/support/interceptor/PayloadValidatingInterceptorTest.java,org.springframework.ws.client.support.interceptor.PayloadValidatingInterceptorTest,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-core/src/main/java/org/springframework/ws/client/support/interceptor/PayloadValidatingInterceptor.java,org.springframework.ws.client.support.interceptor.PayloadValidatingInterceptor,1.0,6.0,1.0,False,False,False,False,False,False,False,False,65,579.0461275484893,4,2,2,2,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,4,262,863.0546334470363,103,22,90,90,11,5,0,0,78,78,1.0,0,0.34965034965034963,0,0,0.0,13,11,0,11,32,False,False,False,False,False,False,False,False,0.9213586449623108,0.4675041299599868
40,spring-ws,spring-ws-core,a7e5aeb68c9e5dffe7a21069ad2d1d0330c00c60,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-core/src/test/java/org/springframework/ws/client/support/destination/Wsdl11DestinationProviderTest.java,org.springframework.ws.client.support.destination.Wsdl11DestinationProviderTest,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-core/src/main/java/org/springframework/ws/client/support/destination/Wsdl11DestinationProvider.java,org.springframework.ws.client.support.destination.Wsdl11DestinationProvider,0.5283018867924528,53.0,0.8620689655172413,False,True,False,False,False,False,False,False,118,1029.5949927387692,18,17,14,14,5,5,2,0,4,4,0.3333333333333333,0,0.45,0,0,0.0,4,5,1,4,9,68,168.4264524380346,17,7,13,13,1,1,0,0,6,6,1.0,0,1.0,0,0,0.0,4,1,0,1,12,False,False,False,False,False,True,False,False,0.604258231818676,0.7163439691066742
41,spring-ws,spring-ws-core,a7e5aeb68c9e5dffe7a21069ad2d1d0330c00c60,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-core/src/test/java/org/springframework/ws/soap/addressing/server/SimpleActionEndpointMappingTest.java,org.springframework.ws.soap.addressing.server.SimpleActionEndpointMappingTest,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-core/src/main/java/org/springframework/ws/soap/addressing/server/SimpleActionEndpointMapping.java,org.springframework.ws.soap.addressing.server.SimpleActionEndpointMapping,0.4393939393939394,66.0,0.7586206896551724,False,True,False,False,False,False,False,False,136,1459.9121555988995,19,6,13,13,2,2,11,7,4,5,0.0,4,0.4166666666666667,0,0,0.0,6,2,0,2,17,90,396.99786185433686,18,15,15,15,2,2,0,0,3,3,1.0,1,0.8333333333333334,0,0,0.0,3,2,0,2,9,False,False,False,False,False,False,False,False,0.8224518299102783,0.5525775750478109
42,spring-ws,spring-ws-core,a7e5aeb68c9e5dffe7a21069ad2d1d0330c00c60,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-core/src/test/java/org/springframework/ws/soap/addressing/messageid/UuidMessageIdStrategyTest.java,org.springframework.ws.soap.addressing.messageid.UuidMessageIdStrategyTest,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-core/src/main/java/org/springframework/ws/soap/addressing/messageid/UuidMessageIdStrategy.java,org.springframework.ws.soap.addressing.messageid.UuidMessageIdStrategy,0.5555555555555556,18.0,0.6666666666666666,False,False,False,False,False,False,False,False,47,310.5268422113856,5,3,3,3,1,1,1,1,0,0,-2.0,1,0.5,0,0,0.0,2,1,1,0,4,42,112.7098473405842,6,4,4,4,1,1,0,0,1,1,0.0,0,1.0,0,0,0.0,2,1,0,1,4,False,False,False,False,False,False,False,False,0.8131139278411865,0.7552651166915894
43,spring-ws,spring-ws-core,a7e5aeb68c9e5dffe7a21069ad2d1d0330c00c60,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-core/src/test/java/org/springframework/ws/soap/axiom/AxiomSoapFaultDetailTest.java,org.springframework.ws.soap.axiom.AxiomSoapFaultDetailTest,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-core/src/main/java/org/springframework/ws/soap/axiom/AxiomSoapFaultDetail.java,org.springframework.ws.soap.axiom.AxiomSoapFaultDetail,0.3809523809523809,21.0,0.4444444444444444,False,False,False,False,False,False,False,False,101,424.91501051882517,13,9,8,8,0,0,10,10,0,3,-0.16666666666666666,0,0.0,0,0,0.0,5,0,0,0,11,96,400.7914297631272,22,10,19,19,4,2,1,0,2,2,0.0,0,0.5,0,0,0.0,3,4,0,4,7,False,False,False,False,False,False,False,False,0.6602568891313341,0.4851794640223186
44,spring-ws,spring-ws-core,a7e5aeb68c9e5dffe7a21069ad2d1d0330c00c60,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-core/src/test/java/org/springframework/ws/soap/axiom/AxiomHandlerTest.java,org.springframework.ws.soap.axiom.AxiomHandlerTest,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-core/src/main/java/org/springframework/ws/soap/axiom/AxiomHandler.java,org.springframework.ws.soap.axiom.AxiomHandler,0.5555555555555556,387.0,0.8260869565217391,True,False,False,False,True,False,False,False,244,1344.6587578840351,81,19,55,55,5,5,286,247,39,50,0.08333333333333333,5,0.16153846153846155,0,0,0.0,26,5,0,5,54,244,1048.2940809286474,107,27,96,96,11,5,10,0,45,46,0.8,0,0.3884297520661157,0,0,0.0,11,11,0,11,27,False,False,False,False,False,True,False,True,0.7120245637801977,0.4230548522689126
45,spring-ws,spring-ws-core,a7e5aeb68c9e5dffe7a21069ad2d1d0330c00c60,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-core/src/test/java/org/springframework/ws/soap/axiom/NonCachingPayloadTest.java,org.springframework.ws.soap.axiom.NonCachingPayloadTest,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-core/src/main/java/org/springframework/ws/soap/axiom/NonCachingPayload.java,org.springframework.ws.soap.axiom.NonCachingPayload,0.5714285714285714,7.0,0.75,True,False,False,False,True,False,True,False,294,1328.4141353840553,5,15,2,2,1,1,3,3,0,0,-2.0,3,0.0,0,0,0.0,3,1,0,1,5,110,305.41277717068886,39,9,35,35,2,2,0,0,6,6,1.0,0,1.0,0,0,0.0,4,2,0,2,8,False,False,False,False,False,True,False,False,0.6714481203942686,0.4431085586547852
46,spring-ws,spring-ws-core,a7e5aeb68c9e5dffe7a21069ad2d1d0330c00c60,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-core/src/test/java/org/springframework/ws/soap/axiom/AxiomSoap12HeaderTest.java,org.springframework.ws.soap.axiom.AxiomSoap12HeaderTest,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-core/src/main/java/org/springframework/ws/soap/axiom/AxiomSoap12Header.java,org.springframework.ws.soap.axiom.AxiomSoap12Header,0.725,80.0,0.84,False,False,False,False,False,False,False,False,103,539.0333708211797,28,16,22,22,0,0,15,15,0,0,-0.5,0,0.0,0,0,0.0,6,0,0,0,18,36,89.70407083880085,4,4,2,2,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,5,False,False,False,False,False,True,False,False,0.5016443903247515,0.7572576999664307
47,spring-ws,spring-ws-core,a7e5aeb68c9e5dffe7a21069ad2d1d0330c00c60,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-core/src/test/java/org/springframework/ws/soap/axiom/AxiomSoap12BodyTest.java,org.springframework.ws.soap.axiom.AxiomSoap12BodyTest,/home/dorma10/mutation-analysis/projects/spring-ws/spring-ws-core/src/main/java/org/springframework/ws/soap/axiom/AxiomSoap12Body.java,org.springframework.ws.soap.axiom.AxiomSoap12Body,0.5949367088607594,79.0,0.696969696969697,True,False,False,False,False,False,False,False,111,581.3396611580663,40,15,32,32,0,0,28,28,0,5,-0.09523809523809523,0,0.0,0,0,0.0,8,0,0,0,18,50,171.38351703222514,11,7,9,9,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,6,False,False,False,False,False,True,False,True,0.472532844170928,0.49713388085365295
